#,Unknown0,Unknown1,Unknown5,Unknown2,Unknown3,Unknown4
101,11654854,39545,1000,1,255,False
102,11654854,39583,1000,1,255,False
103,11654855,39350,1000,1,255,False
104,11654855,39546,1000,1,255,False
105,11654856,39351,1000,1,255,False
106,11654856,39547,1000,1,255,False
107,11654857,39352,1000,1,255,False
108,11654857,39548,1000,1,255,False
109,11654857,39582,1000,1,255,False
110,11654858,39353,1000,1,255,False
111,11654858,39549,1000,1,255,False
112,11654859,39354,1000,1,255,False
113,11654859,39550,1000,1,255,False
114,11654860,39355,1000,1,255,False
115,11654860,39551,1000,1,255,False
116,11654861,39356,1000,1,255,False
117,11654861,39552,1000,1,255,False
118,11654862,39433,1000,1,255,False
119,11654862,39553,1000,1,255,False
120,11654863,39434,1000,1,255,False
121,11654863,39554,1000,1,255,False
122,11654864,39435,1000,1,255,False
123,11654864,39555,1000,1,255,False
124,11654865,39436,1000,1,255,False
125,11654865,39557,1000,1,255,False
126,11654866,39437,1000,1,255,False
127,11654866,39558,1000,1,255,False
128,11654867,39438,1000,1,255,False
129,11654867,39559,1000,1,255,False
130,11654868,39439,1000,1,255,False
131,11654868,39560,1000,1,255,False
132,11654869,39440,1000,1,255,False
133,11654869,39562,1000,1,255,False
134,11654870,39441,1000,1,255,False
135,11654870,39563,1000,1,255,False
136,11654871,39442,1000,1,255,False
137,11654871,39564,1000,1,255,False
138,11654871,39584,1000,1,255,False
139,11654872,39597,1000,1,255,False
140,11654872,39605,1000,1,255,False
141,11654873,39598,1000,1,255,False
142,11654873,39606,1000,1,255,False
143,11654874,39599,1000,1,255,False
144,11654874,39607,1000,1,255,False
145,11654875,39600,1000,1,255,False
146,11654875,39608,1000,1,255,False
147,11654876,39601,1000,1,255,False
148,11654876,39609,1000,1,255,False
149,11654877,39602,1000,1,255,False
150,11654877,39610,1000,1,255,False
151,11654878,39603,1000,1,255,False
152,11654878,39611,1000,1,255,False
153,11654879,39604,1000,1,255,False
154,11654879,39612,1000,1,255,False
155,11654914,39445,1000,1,255,False
156,11654914,39475,1000,1,255,False
157,11654915,39446,1000,1,255,False
158,11654915,39476,1000,1,255,False
159,11654916,39447,1000,1,255,False
160,11654916,39477,1000,1,255,False
161,11654917,39448,1000,1,255,False
162,11654917,39478,1000,1,255,False
163,11654918,39449,1000,1,255,False
164,11654918,39479,1000,1,255,False
165,11654919,39450,1000,1,255,False
166,11654919,39480,1000,1,255,False
167,11654920,39451,1000,1,255,False
168,11654920,39481,1000,1,255,False
169,11654921,39452,1000,1,255,False
170,11654921,39482,1000,1,255,False
171,11654922,39453,1000,1,255,False
172,11654922,39483,1000,1,255,False
173,11654923,39454,1000,1,255,False
174,11654923,39484,1000,1,255,False
175,11654924,39455,1000,1,255,False
176,11654924,39485,1000,1,255,False
177,11654925,39456,1000,1,255,False
178,11654925,39486,1000,1,255,False
179,11654926,39457,1000,1,255,False
180,11654926,39487,1000,1,255,False
181,11654927,39458,1000,1,255,False
182,11654927,39488,1000,1,255,False
183,11654928,39459,1000,1,255,False
184,11654928,39489,1000,1,255,False
185,11654929,39460,1000,1,255,False
186,11654929,39490,1000,1,255,False
187,11654930,39461,1000,1,255,False
188,11654930,39491,1000,1,255,False
189,11654931,39462,1000,1,255,False
190,11654931,39494,1000,1,255,False
191,11654932,39463,1000,1,255,False
192,11654932,39492,1000,1,255,False
193,11654933,39464,1000,1,255,False
194,11654933,39493,1000,1,255,False
195,11654934,39465,1000,1,255,False
196,11654934,39614,1000,1,255,False
197,11654935,39466,1000,1,255,False
198,11654935,39615,1000,1,255,False
199,11654936,39467,1000,1,255,False
200,11654936,39616,1000,1,255,False
201,11654937,39468,1000,1,255,False
202,11654937,39617,1000,1,255,False
203,11654938,39469,1000,1,255,False
204,11654938,39618,1000,1,255,False
205,11654939,39470,1000,1,255,False
206,11654939,39620,1000,1,255,False
207,11654940,39471,1000,1,255,False
208,11654940,39621,1000,1,255,False
209,11654941,39472,1000,1,255,False
210,11654941,39622,1000,1,255,False
211,11654942,39473,1000,1,255,False
212,11654942,39623,1000,1,255,False
213,11654943,39474,1000,1,255,False
214,11654943,39624,1000,1,255,False
215,0,0,0,0,0,False
216,0,0,0,0,0,False
217,0,0,0,0,0,False
218,0,0,0,0,0,False
219,0,0,0,0,0,False
220,0,0,0,0,0,False
221,0,0,0,0,0,False
222,0,0,0,0,0,False
223,0,0,0,0,0,False
224,0,0,0,0,0,False
225,0,0,0,0,0,False
226,0,0,0,0,0,False
227,0,0,0,0,0,False
228,0,0,0,0,0,False
229,0,0,0,0,0,False
230,0,0,0,0,0,False
231,0,0,0,0,0,False
232,11654887,39846,1000,1,255,False
233,11654887,39847,1000,1,255,False
234,11654888,39893,1000,1,2,False
235,11654888,39800,1000,1,2,False
236,11654888,39916,1000,1,2,False
237,11654888,39917,1000,1,2,False
238,11654888,39918,1000,1,2,False
239,11654889,39894,1000,1,2,False
240,11654889,39801,1000,1,2,False
241,11654890,39895,1000,1,2,False
242,11654890,39802,1000,1,2,False
243,11654891,39896,1000,1,2,False
244,11654891,39803,1000,1,2,False
245,11654892,39897,1000,1,2,False
246,11654892,39804,1000,1,2,False
247,11654893,39898,1000,1,2,False
248,11654893,39805,1000,1,2,False
249,11654894,39899,1000,1,2,False
250,11654894,39806,1000,1,2,False
251,11654895,39900,1000,1,2,False
252,11654895,39807,1000,1,2,False
253,11654896,39901,1000,1,2,False
254,11654896,39808,1000,1,2,False
255,11654897,39902,1000,1,2,False
256,11654897,39809,1000,1,2,False
257,11654898,39903,1000,1,2,False
258,11654898,39810,1000,1,2,False
259,11654899,39904,1000,1,2,False
260,11654899,39811,1000,1,2,False
261,11654900,39905,1000,1,2,False
262,11654900,39812,1000,1,2,False
263,11654901,39906,1000,1,2,False
264,11654901,39813,1000,1,2,False
265,11654901,39919,1000,1,2,False
266,11654902,39907,1000,1,2,False
267,11654902,39814,1000,1,2,False
268,11654903,39908,1000,1,2,False
269,11654903,39815,1000,1,2,False
270,11654903,39920,1000,1,2,False
271,11654904,39909,1000,1,2,False
272,11654904,39816,1000,1,2,False
273,11654905,39910,1000,1,2,False
274,11654905,39817,1000,1,2,False
275,11654906,39911,1000,1,2,False
276,11654906,39818,1000,1,2,False
277,11654907,39912,1000,1,2,False
278,11654907,39819,1000,1,2,False
279,11654908,39913,1000,1,2,False
280,11654908,39820,1000,1,2,False
281,11654909,39835,1000,1,2,False
282,11654909,39836,1000,1,2,False
283,11654910,39914,1000,1,2,False
284,11654910,39837,1000,1,2,False
285,11654911,39915,1000,1,2,False
286,11654911,39838,1000,1,2,False
287,0,0,0,0,0,False
288,0,0,0,0,0,False
289,0,0,0,0,0,False
290,0,0,0,0,0,False
291,0,0,0,0,0,False
292,0,0,0,0,0,False
293,11702095,40301,1000,1,2,False
294,11702095,40301,1000,2,0,False
295,11702095,40301,1000,2,1,False
296,11702095,40301,1000,2,2,False
297,11702095,40301,1000,2,3,False
298,11702102,40301,1000,1,2,False
299,11702102,40301,1000,2,0,False
300,11702102,40301,1000,2,1,False
301,11702102,40301,1000,2,2,False
302,11702102,40301,1000,2,3,False
303,11702105,40301,1000,1,2,False
304,11702105,40301,1000,2,0,False
305,11702105,40301,1000,2,1,False
306,11702105,40301,1000,2,2,False
307,11702105,40301,1000,2,3,False
308,11702106,40301,1000,1,2,False
309,11702106,40301,1000,2,0,False
310,11702106,40301,1000,2,1,False
311,11702106,40301,1000,2,2,False
312,11702106,40301,1000,2,3,False
313,11702109,40301,1000,1,2,False
314,11702109,40301,1000,2,0,False
315,11702109,40301,1000,2,1,False
316,11702109,40301,1000,2,2,False
317,11702109,40301,1000,2,3,False
318,11702111,40301,1000,1,2,False
319,11702111,40301,1000,2,0,False
320,11702111,40301,1000,2,1,False
321,11702111,40301,1000,2,2,False
322,11702111,40301,1000,2,3,False
323,11702113,40301,1000,1,2,False
324,11702113,40301,1000,2,0,False
325,11702113,40301,1000,2,1,False
326,11702113,40301,1000,2,2,False
327,11702113,40301,1000,2,3,False
328,11654888,39800,1000,2,0,False
329,11654888,39916,1000,2,0,False
330,11654888,39917,1000,2,0,False
331,11654888,39918,1000,2,0,False
332,11654889,39801,1000,2,0,False
333,11654890,39802,1000,2,0,False
334,11654891,39803,1000,2,0,False
335,11654892,39804,1000,2,0,False
336,11654893,39805,1000,2,0,False
337,11654894,39806,1000,2,0,False
338,11654895,39807,1000,2,0,False
339,11654896,39808,1000,2,0,False
340,11654897,39809,1000,2,0,False
341,11654898,39810,1000,2,0,False
342,11654899,39811,1000,2,0,False
343,11654900,39812,1000,2,0,False
344,11654901,39813,1000,2,0,False
345,11654901,39919,1000,2,0,False
346,11654902,39814,1000,2,0,False
347,11654903,39815,1000,2,0,False
348,11654903,39920,1000,2,0,False
349,11654904,39816,1000,2,0,False
350,11654905,39817,1000,2,0,False
351,11654906,39818,1000,2,0,False
352,11654907,39819,1000,2,0,False
353,11654908,39820,1000,2,0,False
354,11654909,39836,1000,2,0,False
355,11654910,39837,1000,2,0,False
356,11654911,39838,1000,2,0,False
357,11654913,39592,1000,2,2,False
358,11654913,39592,1000,2,0,False
359,11654888,39800,1000,2,2,False
360,11654888,39916,1000,2,2,False
361,11654888,39917,1000,2,2,False
362,11654888,39918,1000,2,2,False
363,11654889,39801,1000,2,2,False
364,11654890,39802,1000,2,2,False
365,11654891,39803,1000,2,2,False
366,11654892,39804,1000,2,2,False
367,11654893,39805,1000,2,2,False
368,11654894,39806,1000,2,2,False
369,11654895,39807,1000,2,2,False
370,11654896,39808,1000,2,2,False
371,11654897,39809,1000,2,2,False
372,11654898,39810,1000,2,2,False
373,11654899,39811,1000,2,2,False
374,11654900,39812,1000,2,2,False
375,11654901,39813,1000,2,2,False
376,11654901,39919,1000,2,2,False
377,11654902,39814,1000,2,2,False
378,11654903,39815,1000,2,2,False
379,11654903,39920,1000,2,2,False
380,11654904,39816,1000,2,2,False
381,11654905,39817,1000,2,2,False
382,11654906,39818,1000,2,2,False
383,11654907,39819,1000,2,2,False
384,11654908,39820,1000,2,2,False
385,11654909,39836,1000,2,2,False
386,11654910,39837,1000,2,2,False
387,11654911,39838,1000,2,2,False
388,11654913,39592,1000,2,4,False
389,11654913,39592,1000,2,6,False
390,11654885,40325,1000,1,255,False
391,11654884,40326,1000,1,255,False
392,11654886,40327,1000,1,255,False
393,11654883,40328,1000,1,255,False
394,11758077,40104,1000,1,255,True
395,11758069,40041,1000,1,255,True
396,11758070,40045,1000,1,255,True
397,11758071,40045,1000,1,255,True
398,11758072,40104,1000,1,255,True
399,11758073,40038,1000,1,255,True
400,11758076,40038,1000,1,255,True
401,11758074,40072,1000,1,255,True
402,11758075,40072,1000,1,255,True
403,11745766,40041,1000,1,255,True
404,11745767,40045,1000,1,255,True
405,11745768,40072,1000,1,255,True
406,11745769,40072,1000,1,255,True
407,11745772,40072,1000,1,255,True
408,11745770,40037,1000,1,255,True
409,11745771,40037,1000,1,255,True
410,11745773,40037,1000,1,255,True
411,11745774,40037,1000,1,255,True
412,11758125,39975,1000,1,255,True
413,11758126,39975,1000,1,255,True
414,11758127,39975,1000,1,255,True
415,11758128,39975,1000,1,255,True
416,11758129,39975,1000,1,255,True
417,11758130,39975,1000,1,255,True
418,11758131,39975,1000,1,255,True
419,11758132,39975,1000,1,255,True
420,11758133,39975,1000,1,255,True
421,11758134,39975,1000,1,255,True
422,11758135,39975,1000,1,255,True
423,11758136,39975,1000,1,255,True
424,11758137,40041,1000,1,255,True
425,11758138,40045,1000,1,255,True
426,11758140,40104,1000,1,255,True
427,11758139,40036,1000,1,255,True
428,11758141,40036,1000,1,255,True
429,11758142,40038,1000,1,255,True
430,11758143,40038,1000,1,255,True
431,11759277,40038,1000,1,255,True
432,11759278,40038,1000,1,255,True
433,11758144,40072,1000,1,255,True
434,11759275,40072,1000,1,255,True
435,11759276,40072,1000,1,255,True
436,11759284,40094,1000,1,255,True
437,11759285,40094,1000,1,255,True
438,11759286,40094,1000,1,255,True
439,11759287,40094,1000,1,255,True
440,11759288,40094,1000,1,255,True
441,11759289,40094,1000,1,255,True
442,11759283,40093,1000,1,255,True
443,11759290,40093,1000,1,255,True
444,11759291,40093,1000,1,255,True
445,11759292,40093,1000,1,255,True
446,11759293,40093,1000,1,255,True
447,11759294,40093,1000,1,255,True
448,11759295,40093,1000,1,255,True
449,11759298,40093,1000,1,255,True
450,11759299,40093,1000,1,255,True
451,11759300,40093,1000,1,255,True
452,11759296,40041,1000,1,255,True
453,11759297,40045,1000,1,255,True
454,11759301,40037,1000,1,255,True
455,11759304,40037,1000,1,255,True
456,11759306,40037,1000,1,255,True
457,11759302,40038,1000,1,255,True
458,11759303,40038,1000,1,255,True
459,11759305,40038,1000,1,255,True
460,11759307,40072,1000,1,255,True
461,11759308,40072,1000,1,255,True
462,11759309,40072,1000,1,255,True
463,11759310,40036,1000,1,255,True
464,11759311,40036,1000,1,255,True
465,11759312,40036,1000,1,255,True
466,11759313,40102,1000,1,255,True
467,11759314,40042,1000,1,255,True
468,11759315,40044,1000,1,255,True
469,11759317,40037,1000,1,255,True
470,11759318,40037,1000,1,255,True
471,11759323,40037,1000,1,255,True
472,11759319,40038,1000,1,255,True
473,11759320,40038,1000,1,255,True
474,11759324,40038,1000,1,255,True
475,11759321,40072,1000,1,255,True
476,11759322,40072,1000,1,255,True
477,11759325,40041,1000,1,255,True
478,11759326,40045,1000,1,255,True
479,11759327,40092,1000,1,255,True
480,11759328,40092,1000,1,255,True
481,11759329,40092,1000,1,255,True
482,11759316,40092,1000,1,255,True
483,11759331,39976,1000,1,255,True
484,11759332,39976,1000,1,255,True
485,11759333,39976,1000,1,255,True
486,11759334,39976,1000,1,255,True
487,11759335,39976,1000,1,255,True
488,11759336,39976,1000,1,255,True
489,11759337,39976,1000,1,255,True
490,11759338,39976,1000,1,255,True
491,11759339,39976,1000,1,255,True
492,11759340,39976,1000,1,255,True
493,11759344,39976,1000,1,255,True
494,11759345,39976,1000,1,255,True
495,11759341,40104,1000,1,255,True
496,11759342,40038,1000,1,255,True
497,11759343,40038,1000,1,255,True
498,11759330,40445,1000,1,255,True
499,11759357,39943,1000,1,255,True
500,11759358,39943,1000,1,255,True
501,11759359,39943,1000,1,255,True
502,11759360,39943,1000,1,255,True
503,11759361,39943,1000,1,255,True
504,11759362,39943,1000,1,255,True
505,11759363,39943,1000,1,255,True
506,11759364,39943,1000,1,255,True
507,11759365,39943,1000,1,255,True
508,11759367,39943,1000,1,255,True
509,11759368,39943,1000,1,255,True
510,11759369,39943,1000,1,255,True
511,11759370,39943,1000,1,255,True
512,11759371,39943,1000,1,255,True
513,11759372,40445,1000,1,255,True
514,11759373,40038,1000,1,255,True
515,11759374,40038,1000,1,255,True
516,11759375,40040,1000,1,255,True
517,11759376,40040,1000,1,255,True
518,11759377,40040,1000,1,255,True
519,11759378,40040,1000,1,255,True
520,11759379,40040,1000,1,255,True
521,11759380,40040,1000,1,255,True
522,11759346,40041,1000,1,255,True
523,11759347,40045,1000,1,255,True
524,11759348,40045,1000,1,255,True
525,11759349,40036,1000,1,255,True
526,11759350,40036,1000,1,255,True
527,11759353,40036,1000,1,255,True
528,11759354,40036,1000,1,255,True
529,11759351,40072,1000,1,255,True
530,11759352,40072,1000,1,255,True
531,11759355,40038,1000,1,255,True
532,11759356,40038,1000,1,255,True
533,11759387,39942,1000,1,255,True
534,11759388,39942,1000,1,255,True
535,11759389,39942,1000,1,255,True
536,11759390,39942,1000,1,255,True
537,11759391,39942,1000,1,255,True
538,11759392,39942,1000,1,255,True
539,11759393,39942,1000,1,255,True
540,11759394,39942,1000,1,255,True
541,11759395,39942,1000,1,255,True
542,11759396,40445,1000,1,255,True
543,11759397,40072,1000,1,255,True
544,11759398,40072,1000,1,255,True
545,11759399,40072,1000,1,255,True
546,11759400,40072,1000,1,255,True
547,11759401,40038,1000,1,255,True
548,11759402,40038,1000,1,255,True
549,11759403,40036,1000,1,255,True
550,11759404,40036,1000,1,255,True
551,11759405,40036,1000,1,255,True
552,11759410,40036,1000,1,255,True
553,11759406,40038,1000,1,255,True
554,11759407,40038,1000,1,255,True
555,11759408,40041,1000,1,255,True
556,11759409,40045,1000,1,255,True
557,11759381,40039,1000,1,255,True
558,11759382,40039,1000,1,255,True
559,11759383,40039,1000,1,255,True
560,11759384,40039,1000,1,255,True
561,11759385,40039,1000,1,255,True
562,11759386,40039,1000,1,255,True
563,11654882,40435,1000,1,2,False
564,11654882,40436,1000,1,2,False
565,11654882,40438,1000,1,2,False
566,11792147,40036,1000,1,255,True
567,11792148,40036,1000,1,255,True
568,11792149,40036,1000,1,255,True
569,11792150,40036,1000,1,255,True
570,11793283,40413,1000,1,255,False
571,11793284,40413,1000,1,255,False
572,11793285,40413,1000,1,255,False
573,0,0,0,0,0,False
574,0,0,0,0,0,False
575,0,0,0,0,0,False
576,0,0,0,0,0,False
577,0,0,0,0,0,False
578,0,0,0,0,0,False
579,0,0,0,0,0,False
580,0,0,0,0,0,False
581,0,0,0,0,0,False
582,0,0,0,0,0,False
583,0,0,0,0,0,False
584,0,0,0,0,0,False
585,0,0,0,0,0,False
586,0,0,0,0,0,False
587,0,0,0,0,0,False
588,0,0,0,0,0,False
589,0,0,0,0,0,False
590,0,0,0,0,0,False
591,0,0,0,0,0,False
592,0,0,0,0,0,False
593,0,0,0,0,0,False
594,0,0,0,0,0,False
595,0,0,0,0,0,False
596,0,0,0,0,0,False
597,0,0,0,0,0,False
598,0,0,0,0,0,False
599,0,0,1000,0,255,False
600,0,0,0,0,0,False
601,0,0,0,0,0,False
602,0,0,0,0,0,False
603,0,0,0,0,0,False
604,0,0,0,0,0,False
605,0,0,0,0,0,False
606,0,0,0,0,0,False
607,0,0,0,0,0,False
608,0,0,0,0,0,False
609,0,0,0,0,0,False
610,0,0,0,0,0,False
611,0,0,0,0,0,False
612,0,0,0,0,0,False
613,0,0,0,0,0,False
614,0,0,0,0,0,False
615,0,0,0,0,0,False
616,0,0,0,0,0,False
617,0,0,0,0,0,False
618,0,0,0,0,0,False
619,0,0,0,0,0,False
620,0,0,0,0,0,False
621,0,0,0,0,0,False
622,0,0,0,0,0,False
623,0,0,0,0,0,False
624,0,0,0,0,0,False
625,0,0,0,0,0,False
626,0,0,0,0,0,False
627,0,0,0,0,0,False
628,0,0,0,0,0,False
629,0,0,0,0,0,False
630,0,0,0,0,0,False
631,0,0,0,0,0,False
632,0,0,0,0,0,False
633,0,0,0,0,0,False
634,0,0,0,0,0,False
635,0,0,0,0,0,False
636,0,0,0,0,0,False
637,0,0,0,0,0,False
638,0,0,0,0,0,False
639,0,0,0,0,0,False
640,0,0,0,0,0,False
641,0,0,0,0,0,False
642,0,0,0,0,0,False
643,0,0,0,0,0,False
644,0,0,0,0,0,False
645,0,0,0,0,0,False
646,0,0,0,0,0,False
647,0,0,0,0,0,False
648,0,0,0,0,0,False
649,0,0,0,0,0,False
650,0,0,0,0,0,False
651,0,0,0,0,0,False
652,0,0,0,0,0,False
653,0,0,0,0,0,False
654,0,0,0,0,0,False
655,0,0,0,0,0,False
656,0,0,0,0,0,False
657,0,0,0,0,0,False
658,0,0,0,0,0,False
659,0,0,0,0,0,False
660,0,0,0,0,0,False
661,0,0,0,0,0,False
662,0,0,0,0,0,False
663,0,0,0,0,0,False
664,0,0,0,0,0,False
665,0,0,0,0,0,False
666,0,0,0,0,0,False
667,0,0,0,0,0,False
668,0,0,0,0,0,False
669,0,0,0,0,0,False
670,0,0,0,0,0,False
671,0,0,0,0,0,False
672,0,0,0,0,0,False
673,0,0,0,0,0,False
674,0,0,0,0,0,False
675,0,0,0,0,0,False
676,0,0,0,0,0,False
677,0,0,0,0,0,False
678,0,0,0,0,0,False
679,0,0,0,0,0,False
680,0,0,0,0,0,False
681,0,0,0,0,0,False
682,0,0,0,0,0,False
683,0,0,0,0,0,False
684,0,0,0,0,0,False
685,0,0,0,0,0,False
686,0,0,0,0,0,False
687,0,0,0,0,0,False
688,0,0,0,0,0,False
689,0,0,0,0,0,False
690,0,0,0,0,0,False
691,0,0,0,0,0,False
692,0,0,0,0,0,False
693,0,0,0,0,0,False
694,0,0,0,0,0,False
695,0,0,0,0,0,False
696,0,0,0,0,0,False
697,0,0,0,0,0,False
698,0,0,0,0,0,False
699,0,0,0,0,0,False
700,0,0,0,0,0,False
701,0,0,0,0,0,False
702,0,0,0,0,0,False
703,0,0,0,0,0,False
704,0,0,0,0,0,False
705,0,0,0,0,0,False
706,0,0,0,0,0,False
707,0,0,0,0,0,False
708,0,0,0,0,0,False
709,0,0,0,0,0,False
710,0,0,0,0,0,False
711,0,0,0,0,0,False
712,0,0,0,0,0,False
713,0,0,0,0,0,False
714,0,0,0,0,0,False
715,0,0,0,0,0,False
716,0,0,0,0,0,False
717,0,0,0,0,0,False
718,0,0,0,0,0,False
719,0,0,0,0,0,False
720,0,0,0,0,0,False
721,0,0,0,0,0,False
722,0,0,0,0,0,False
723,0,0,0,0,0,False
724,0,0,0,0,0,False
725,0,0,0,0,0,False
726,0,0,0,0,0,False
727,0,0,0,0,0,False
728,0,0,0,0,0,False
729,0,0,0,0,0,False
730,0,0,0,0,0,False
731,0,0,0,0,0,False
732,0,0,0,0,0,False
733,0,0,0,0,0,False
734,0,0,0,0,0,False
735,0,0,0,0,0,False
736,0,0,0,0,0,False
737,0,0,0,0,0,False
738,0,0,0,0,0,False
739,0,0,0,0,0,False
740,0,0,0,0,0,False
741,0,0,0,0,0,False
742,0,0,0,0,0,False
743,0,0,0,0,0,False
744,0,0,0,0,0,False
745,0,0,0,0,0,False
746,0,0,0,0,0,False
747,0,0,0,0,0,False
748,0,0,0,0,0,False
749,0,0,0,0,0,False
750,0,0,0,0,0,False
751,0,0,0,0,0,False
752,0,0,0,0,0,False
753,0,0,0,0,0,False
754,0,0,0,0,0,False
755,0,0,0,0,0,False
756,0,0,0,0,0,False
757,0,0,0,0,0,False
758,0,0,0,0,0,False
759,0,0,0,0,0,False
760,0,0,0,0,0,False
761,0,0,0,0,0,False
762,0,0,0,0,0,False
763,0,0,0,0,0,False
764,0,0,0,0,0,False
765,0,0,0,0,0,False
766,0,0,0,0,0,False
767,0,0,0,0,0,False
768,0,0,0,0,0,False
769,0,0,0,0,0,False
770,0,0,0,0,0,False
771,0,0,0,0,0,False
772,0,0,0,0,0,False
773,0,0,0,0,0,False
774,0,0,0,0,0,False
775,0,0,0,0,0,False
776,0,0,0,0,0,False
777,0,0,0,0,0,False
778,0,0,0,0,0,False
779,0,0,0,0,0,False
780,0,0,0,0,0,False
781,0,0,0,0,0,False
782,0,0,0,0,0,False
783,0,0,0,0,0,False
784,0,0,0,0,0,False
785,0,0,0,0,0,False
786,0,0,0,0,0,False
787,0,0,0,0,0,False
788,0,0,0,0,0,False
789,0,0,0,0,0,False
790,0,0,0,0,0,False
791,0,0,0,0,0,False
792,0,0,0,0,0,False
793,0,0,0,0,0,False
794,0,0,0,0,0,False
795,0,0,0,0,0,False
796,0,0,0,0,0,False
797,0,0,0,0,0,False
798,0,0,0,0,0,False
799,0,0,0,0,0,False
800,0,0,0,0,0,False
801,0,0,0,0,0,False
802,0,0,0,0,0,False
803,0,0,0,0,0,False
804,0,0,0,0,0,False
805,0,0,0,0,0,False
806,0,0,0,0,0,False
807,0,0,0,0,0,False
808,0,0,0,0,0,False
809,0,0,0,0,0,False
810,0,0,0,0,0,False
811,0,0,0,0,0,False
812,0,0,0,0,0,False
813,0,0,0,0,0,False
814,0,0,0,0,0,False
815,0,0,0,0,0,False
816,0,0,0,0,0,False
817,0,0,0,0,0,False
818,0,0,0,0,0,False
819,0,0,0,0,0,False
820,0,0,0,0,0,False
821,0,0,0,0,0,False
822,0,0,0,0,0,False
823,0,0,0,0,0,False
824,0,0,0,0,0,False
825,0,0,0,0,0,False
826,0,0,0,0,0,False
827,0,0,0,0,0,False
828,0,0,0,0,0,False
829,0,0,0,0,0,False
830,0,0,0,0,0,False
831,0,0,0,0,0,False
832,0,0,0,0,0,False
833,0,0,0,0,0,False
834,0,0,0,0,0,False
835,0,0,0,0,0,False
836,0,0,0,0,0,False
837,0,0,0,0,0,False
838,0,0,0,0,0,False
839,0,0,0,0,0,False
840,0,0,0,0,0,False
841,0,0,0,0,0,False
842,0,0,0,0,0,False
843,0,0,0,0,0,False
844,0,0,0,0,0,False
845,0,0,0,0,0,False
846,0,0,0,0,0,False
847,0,0,0,0,0,False
848,0,0,0,0,0,False
849,0,0,0,0,0,False
850,0,0,0,0,0,False
851,0,0,0,0,0,False
852,0,0,0,0,0,False
853,0,0,0,0,0,False
